MAXÉVILLE;2;754.26;54320
SURZUR;1;150;56450
ALFORTVILLE;7;520;94140
LORIENT;18;2895;56100
BOULOGNE-BILLANCOURT;20;5337.79;92100
PERENCHIES;1;696.25;59840
HÉRAULT;3;2286.86;34130
SOISSONS;6;616.25;02200
HEINING-LES-BOUZONVILLE;1;150;57320
VILLEPARISIS;4;400;77270
FONTENILLES;2;350;31470
NOISY-LE-SEC;4;550;93130
LE FAY;1;150;71580
LOIRE;1;696.25;42130
SAINT-NAZAIRE;12;1969.63;44600
VENDARGUES;1;180;34740
FOLLAINVILLE-DENNEMONT;1;0;78520
VERNON;3;996.25;27200
ERSTEIN;5;1072.13;67150
ROMANS SUR ISERE;1;462.13;26100
BORAN SUR OISE;1;1282.14;60820
WAMBRECHIES;1;130;59118
CHARENTON-LE-PONT;6;1072.5;94220
MONTCEAU-LES-MINES;2;300;71300
VERRIÈRES-LE-BUISSON;1;527.13;91370
CUCURON;3;546.1;84160
THICOURT;2;360;57380
ALGRANGE;4;902.13;57440
BISCHWILLER;3;526.25;67240
ANSE;1;596.25;69480
YVRÉ-LE-PÔLIN;1;537.13;72330
LEZIGNEUX;2;376.25;42600
TRÈBES;1;627.13;11800
TOURNEFEUILLE;3;889.78;31170
ÉCHALOU;1;502.13;61440
SAINT-MAURICE-DE-ROTHERENS;1;150;73240
OUDON;1;324.26;44521
LA GARDE;9;2507.58;83130
BORAN-SUR-OISE;1;180;60820
SAINT-MAXIMIN-LA-SAINTE-BAUME;2;350;83470
CHÈZENEUVE;1;472.13;38300
BOURG LES VALENCE;1;337.13;26500
SABLÉ-SUR-SARTHE;2;612.13;72300
VENISSIEUX;6;810;69200
BEUZEVILLE;1;130;27210
SENNECEY-LE-GRAND;1;150;71240
LAURIS;2;472.5;84360
BRUAY-LA-BUISSIERE;2;396.1;62700
WITTERSHEIM;1;150;67670
FUVEAU;1;150;13710
SEREILHAC;1;472.13;87620
ROMAINVILLE;4;807.13;93230
BAGES;1;130;66670
SAINT-BRICE-SOUS-FORET;2;195;95350
BRUZ;3;796.1700000000001;35170
LANGUEDOC-ROUSSILLON;3;1736.69;30900
OISE;1;996.25;60340
CENNE-MONESTIES;1;130;11170
BOISSY-AUX-CAILLES;1;0;77760
LABENNE;4;450;40530
OUISTREHAM;5;849.1;14150
MARCHIENNES;5;959.1;59870
VITTEL;2;718.38;88800
ÉVREUX;4;1476.3899999999999;27000
AUBERVILLIERS;8;1160;93300
CRAPONNE;4;260;69290
BONNEVILLE;5;710;74130
CHEMILLE SUR DEME;1;472.13;38370
COPPONEX;1;246.25;74350
MALAKOFF;6;1315;92240
FILLINGES;2;345;74250
LA ROCHE-SUR-YON;5;625;85000
AUCHY-LEZ-ORCHIES;3;356.25;59310
BOULIEU-LES-ANNONAY;1;215;07100
JOINVILLE-LE-PONT;1;130;94340
SALIES-DU-SALAT;1;215;31260
TOURNON-SUR-RHONE;2;445;07300
SAINT-JUNIEN;2;270;87200
LOCHES;4;1555.98;37600
BLONVILLE-SUR-MER;1;796.25;14910
RHÔNE-ALPES;2;1047.04;74110
ANNELLES;1;192.13;08310
MESSIMY;2;422.13;69510
LE CHAMBON-FEUGEROLLES;1;110;42500
ABBEVILLE;1;150;80100
RANS;1;130;39700
NOYAL-CHÂTILLON-SUR-SEICHE;1;402.13;35230
VIUZ-EN-SALLAZ;3;430;74250
VILLENEUVE-SUR-YONNE;2;882.13;89500
CAMPAGNE-LES-WARDRECQUES;1;130;62120
ILLE-ET-VILAINE;2;1062.56;30800
HEM;5;2316.8199999999997;59510
BRUGES;6;860;33520
BOUGUENAIS;3;620.25;44340
LA VILLE-DU-BOIS;1;130;91620
SAINT-CYR-SUR-LOIRE;2;280;37540
LIGNY-EN-BRIONNAIS;1;220;71110
CERANS-FOULLETOURTE;1;0;72330
NEAUFLES-SAINT-MARTIN;1;180;27830
FORMERIE;1;0;60220
CHAUMONT;3;410;52000
MENUCOURT;1;0;95180
CRETEIL;7;2150;94000
MARPENT;1;130;59164
LANCON-PROVENCE;1;150;13680
HERMES;1;412.13;60370
ROSCANVEL;1;180;29570
ROCHEFORT-SUR-NENON;1;150;39700
DREFFEAC;1;150;26780
VENASQUE;1;130;84210
VILLEPINTE;5;500;93420
DOMAGNE;1;150;35113
SAINT-MARTIN-DE-FONTENAY;1;130;14320
LA TESTE-DE-BUCH;7;1155;33260
LA PENNE-SUR-HUVEAUNE;2;442.13;13821
LIMAS;2;310;69400
CHANTEPIE;3;486.25;35135
MARLY;4;820;57155
CARNAC;4;1243.88;56340
MOULINS;2;376.25;03000
BINIC;3;560;22590
MONTFERMEIL;3;280;93370
BRETAGNE;2;10398.42;29800
LORGUES;2;796.25;83510
VICHY;3;563.35;03200
ERMONT;3;260;95120
VAIVRE-ET-MONTOILLE;1;150;70000
LEXY;3;1019.26;54720
CHESSY;1;150;77700
BAILLY-ROMAINVILLIERS;4;580;77700
SERNHAC;1;150;30210
HEROUVILLE-SAINT-CLAIR;4;345;14200
AGEN;5;560;47000
LES ANGLES;4;469.1;30133
NIEUL-SUR-L'AUTISE;1;150;85240
SAINT-DIZIER;2;279.9;52100
GEMENOS;1;226.25;13420
VIGNEUX-SUR-SEINE;1;0;91270
ECOLE-VALENTIN;1;150;25480
GENTILLY;3;280;94250
PRESLES;2;280;95590
EU;2;619.1;76260
FORCALQUIER;2;299.9;04300
BOFFRES;1;215;07440
COURS-LA-VILLE;1;357.13;69470
FEUQUIERES-EN-VIMEU;1;130;80210
PERON;1;150;01630
GRANDE SYNTHE  ;1;452.13;59760
BOURG-DE-PEAGE;2;280;26300
LIANCOURT;1;130;60140
CHERBOURG-OCTEVILLE;4;630;50130
MONTREUIL;11;1722.13;93100
CROZON;2;325;29160
ETAMPES;4;791.25;91150
CREIL;3;370;60100
ENNERY;1;150;57365
CHAMPEAUX ;1;130;77390
SEVRAN;3;370;93270
CONCARNEAU;7;9676;29900
SIMPLE;2;300;53360
TREMBLAY-EN-FRANCE;5;1202.55;93290
ILLKIRCH-GRAFFENSTADEN;4;1332.1399999999999;67400
GRANDCOURT;1;130;76660
GIEN;4;826.25;45500
PIBRAC;2;376.1;31820
LIFFRÉ;1;502.13;35340
CHAMONIX-MONT-BLANC;2;1357.13;74400
SENILLE;1;65;86100
JOSSIGNY;1;0;77600
SAINT-MARTIN-DE-LAYE;1;280;33910
VERNOUILLET;2;652.13;28500
NOGENT-LE-ROTROU;1;280;28400
GRIGNOLS;1;150;24110
SABLE-SUR-SARTHE;4;560;72300
REVEL;4;2610.13;31250
BASSE-GOULAINE;3;430;44115
MARMANDE;1;322.13;47200
CONDAT-SUR-VIENNE;1;150;87920
ANGOULÊME;6;2434.91;16000
LANNION;6;760;22300
MARLIOZ;1;130;74270
TOURLAVILLE;1;120;50110
REZÉ;8;2640.44;44400
BOURG-DES-COMPTES;1;607.93;35890
RUNGIS;3;420;94150
NEUILLY-SUR-SEINE;15;3199.73;92200
MOELAN-SUR-MER;2;215;29350
MONTLUCON;2;280;03100
ROSHEIM;2;280;67560
SAINT-AUBIN-EN-BRAY;1;150;60650
SAINT-OMER;2;427.13;62500
DOLE;3;812.13;39100
BEAUFICEL-EN-LYONS;1;150;27480
PONT-DU-CHATEAU;1;130;63430
COUDOUX;1;427.13;13111
MILLY-LA-FORET;1;0;91490
LES ANDELYS;1;130;27700
DAMMARIE-LES-LYS;3;1168.13;77190
SOLIGNY-LES-ETANGS;1;130;10400
GRIMAUD;3;130;83310
CASTELSARRASIN;4;580;82100
MEYZIEU;6;966.1;69330
VILLEFONTAINE;2;280;38090
CELLES-SUR-BELLE;1;150;79370
NOYAL-PONTIVY;1;300;56920
ALPES-MARITIMES;2;352.13;06400
BRESSUIRE;1;130;79300
PACE;1;246.25;35740
LANDÉHEN;1;472.13;22400
MONTBRISON;4;1640.77;42600
MANDEURE;1;150;25350
BASSENS;1;130;73000
ELNE;4;656.25;66200
SAINT-CLÉMENT-DE-RIVIÈRE;1;372.13;34980
SCEAUX;5;515;92330
BANNALEC;2;480;29380
VIRE;1;0;14500
BOISSY-L'AILLERIE;1;900;95650
FONTENAY-LE-MARMION;1;130;14320
SAINT-MARTIN-DE-FRAIGNEAU;1;186.25;85200
OUROUX-EN-MORVAN;1;150;58230
BOURLON;1;662.13;62860
AMBILLY;5;730;74100
MAUBEUGE;7;1140;59600
LES ROUSSES;5;1935.08;39220
BACHIVILLERS;1;150;60240
LESCURE-D'ALBIGEOIS;1;130;81380
ORMOY-LA-RIVIERE;1;195;91150
ARTHON-EN-RETZ;1;150;44320
DRANCY;4;525;93700
GIF-SUR-YVETTE;4;610.3199999999999;91190
MAUVES-SUR-LOIRE;2;310;44470
HONFLEUR;4;660;14600
NOIRMOUTIER-EN-L'ILE;2;546.25;85330
WINTZENHEIM;1;130;68920
HAUBOURDIN;5;1901.3899999999999;59320
MONTEVRAIN;1;150;77144
SAINT-BENOIT;1;150;86280
GAREOULT;1;150;83136
HAUCOURT-MOULAINE;2;652.13;54860
LA TOUR-DU-CRIEU;2;997.94;09100
BAISIEUX;3;300;59780
SAINT-MARTIN-DES-MONTS;1;150;72400
COULOMMIERS;2;280;77120
VAUX-SUR-SEINE;1;0;78740
LE PUY EN VELAY;1;332.13;43000
SOMAIN;3;682.13;59490
PIERRE-CHATEL;1;550;38119
CABANAC-ET-VILLAGRAINS;1;150;33650
PROVINS;3;280;77160
SAINT-OUEN-MARCHEFROY;1;150;28260
BOULAY-MOSELLE;2;180;57220
MAISONS-ALFORT;6;1992.02;94700
CHATILLON-EN-MICHAILLE;2;330;01200
BETSCHDORF;1;215;67660
LE BARCARES;2;365;66420
ROUFFIAC-TOLOSAN;1;502.13;31180
LOUVROIL;1;185;59720
VALBONNE;2;482.13;06560
CHAMBRAY-LÈS-TOURS;1;452.13;37170
ACHERES;2;130;78260
SAINT-OMER-CAPELLE;1;0;62162
BOURG-LA-REINE;2;240;92340
QUIMPERLE;1;130;29300
HENDAYE;4;730;64700
LEZENNES;2;0;59260
SENLIS;5;902.5;60300
VILLEMOUSTAUSSOU;1;150;11620
VILLARD-BONNOT;2;0;38190
BAILLEUL;1;150;59270
MERIGNIES;2;430;59710
BALLERAY;1;432.13;58130
LOCQUIREC;1;180;29241
GOUSSAINVILLE;4;1461.25;95190
ESBLY;2;150;77450
BERNAY;1;150;27300
HEILLECOURT;2;300;54180
CANET-EN-ROUSSILLON;7;1787.94;66140
GOURHEL;1;130;56800
MONTANGES;1;180;01200
JAUCOURT;1;130;10200
BERNEUIL;1;130;17460
TREGUNC;1;150;29910
SAINT-SULPICE-LA-POINTE;2;280;81370
YVRAC;1;502.13;33370
JOUY-SOUS-THELLE;1;130;60240
SAINT-GERMAIN-LES-CORBEIL;1;130;91250
FERRIERES-EN-GATINAIS;1;130;45210
PLOUBALAY;1;0;22650
SAINT-ALBAN;1;0;31140
LE PONT-DE-BEAUVOISIN;2;386.25;73330
LEVENS;2;345;06670
MORLAIX;4;1725.13;29600
PAREMPUYRE;2;300;33290
PORNICHET;6;910;44380
MERTEN;1;150;57550
CORNAS;1;130;07130
CHATEAU THEBAUD;1;596.25;44690
ORLÉANS;5;2845.84;45000
TRAPPES;2;150;78190
LONGPONT-SUR-ORGE;3;410;91310
VINCENNES;8;1070;94300
TELGRUC-SUR-MER;1;150;29560
JOUE-LES-TOURS;5;710;37300
SAINT MARD ;1;422.13;17700
LE TEICH;2;215;33470
PONTOISE;4;580;95300
SUCE-SUR-ERDRE;1;150;44240
WALDOLWISHEIM;1;150;67700
EPINAY-SUR-SEINE;5;520;93800
BORMES-LES-MIMOSAS;1;150;83230
BRETIGNY-SUR-ORGE;1;150;91220
MEULLES;1;150;14290
BLARINGHEM;1;150;59173
PLOUDIRY;1;226.25;29800
ANCTOVILLE;1;130;14240
AGON-COUTAINVILLE;1;65;50230
TREMUSON;2;300;22440
LE HOULME;1;130;76770
MECQUIGNIES;1;450;59570
SAINT-SAUVEUR-D'AUNIS;1;150;17540
RAISMES;1;0;59590
PLOUFRAGAN;3;802.13;22440
L'ISLE-SUR-LA-SORGUE;2;310;84800
LEFFINCOURT;2;330;08310
ALENCON;4;670;61000
VOLMERANGE-LES-MINES;1;130;57330
SABLONS;1;546.25;38550
GRUISSAN;2;300;11430
ALSACE;1;682.13;67000
FOURQUES;2;280;66300
CHARQUEMONT;2;325;25140
SAINT-VIT;4;615;25410
LE PRE-SAINT-GERVAIS;3;480;93310
DOMPIERRE-SUR-YON;2;300;85170
LORRIS;1;150;45260
AUBORD;1;0;30620
ANTIBES;16;9557.5;06600
FOURAS;5;690;17450
CHÂTELLERAULT;2;911.39;86100
RANDAN;1;180;63310
CHÂTEAU-GONTIER;1;472.13;53200
GASVILLE-OISEME;1;0;28300
DRAGUIGNAN;12;2062.13;83300
PORNIC;4;654.1;44210
SAINT-PHILBERT-DE-GRAND-LIEU;1;0;44310
PUYGOUZON;1;150;81990
EMANCE;1;150;78125
LA TRANCHE-SUR-MER;4;1282.98;85360
VAUCRESSON;4;1202.13;92420
VENELLES;4;1096.25;13770
LA MADELEINE;7;1326.63;59110
MASSY;8;2125.35;91300
OZOIR-LA-FERRIERE;2;280;77330
CABESTANY;2;365;66330
LACANAU;3;320;33680
HERBLAY;2;260;95220
AMBARES-ET-LAGRAVE;2;550;33440
SAINT-VICTURNIEN;2;419.1;87420
TRUCHTERSHEIM;3;280;67370
PORDIC;1;180;22590
TOURCOING;7;1127.13;59200
MONTGAILHARD;1;130;09000
SAILLY-SUR-LA-LYS;1;130;62840
MONTMELIAN;2;200;73800
MANOSQUE;7;1675.31;04100
AIRAINES;1;130;80270
SAINTES-MARIES-DE-LA-MER;1;150;13460
CAROLLES;1;130;50740
VILLEMOMBLE;3;495;93250
AUDENGE;4;580;33980
AUREC-SUR-LOIRE;1;150;43110
PLOEMEL;1;130;56400
SAINTES;2;300;17100
ALLAIRE;1;300;56350
MALESTROIT;2;300;56140
JACOU;2;280;34830
EVIAN-LES-BAINS;2;300;74500
FACHES-THUMESNIL;2;280;59155
LA GRANDE-MOTTE;7;2106.13;34280
SIN-LE-NOBLE;1;0;59450
OYONNAX;4;610;01100
ASSIER;1;150;46320
DARDILLY;2;300;69570
THUIR;2;562.13;66300
GASSIN;1;130;83580
SAINT-MARTIN-D'HERES;8;960;38400
ROCHE-LEZ-BEAUPRE;1;130;25220
LAMBRES-LEZ-DOUAI;2;365;59552
VENDOME;1;180;41100
LA GUÉRINIÈRE;1;347.13;85680
BERCK;2;330;62600
SAINT-MARTIN-AU-LAERT;1;130;62500
SAINT RAPHAEL;1;765.33;83700
ARTHEZ-DE-BEARN;2;300;64370
LIGNY-EN-CAMBRESIS;1;150;59191
STAINS;7;900;93240
CONSAC;1;150;17150
SAINT-PRIEST;5;1665;69800
PREMANON;4;630;39220
LION-SUR-MER;2;280;14780
BOUAYE;1;0;44830
SAINT-GILLES-CROIX-DE-VIE;2;226.25;85806
SAINTE-MESME;2;509.1;78730
GARCHES;3;130;92380
VILLERS-LES-NANCY;3;410;54600
DINAN;3;430;22100
ANGLIERS;1;150;86330
RULLY;1;150;71150
SAINT-LEU-LA-FORET;1;150;95320
BERGUES;1;150;59380
COLOMBELLES;2;150;14460
PLEUMEUR-BODOU;3;780;22560
CHENEX;1;150;74520
PIERREFONDS;2;1177.62;60350
CYSOING;2;300;59830
LE TECH;1;532.13;66230
HUSSIGNY-GODBRANGE;2;330;54590
LA CHAPELLE-GAUTHIER;1;300;77720
CROISSY;5;560;78290
DREUX;11;1891.6;28100
VINON-SUR-VERDON;1;150;83560
MARCOING;1;518.26;59159
BEYNOST;2;867.21;01700
CAPPELLE-LA-GRANDE;1;150;59180
VILLABON;1;879.26;18800
BEZONS;4;430;95870
LA PLAINE-SUR-MER;2;280;44770
GAILLARD;11;1541.25;74240
CLAIRA;3;560;66530
VALLIERES;1;65;74150
AMBARÈS-ET-LAGRAVE;3;440;33440
SEYSSUEL;3;410;38200
THURE;1;130;86540
LE VAL;3;867.13;83143
EBERSVILLER;1;130;57320
PASSY;3;430;74190
LA VALETTE-DU-VAR;7;1651.25;83160
BOURG-LÈS-VALENCE;1;492.13;26500
BRINDAS;3;0;69126
GUICHEN;2;280;35580
LOGNES;1;195;77185
SAINT-RAPHAEL;7;765;83700
FLEURINES;2;366.25;60700
MONTESSON;1;0;78360
SAINT PIERRE DE SALERNE;1;150;27800
POMPONNETTE;1;150;77400
GONDECOURT;2;300;59147
VEIGY-FONCENEX;6;2284.73;74140
CHENNEVIERES-SUR-MARNE;1;497.13;94430
CHATELAILLON-PLAGE;3;2336.77;17340
LA ROQUE-BAIGNARD;1;150;14340
PONT-SAINT-MARTIN;2;300;44860
CHAVILLE;2;519.1;92370
CIBOURE;3;682.13;64500
HAVANGE;1;130;57650
GOINCOURT;2;1143.25;60000
AUBIÈRE;1;467.13;63170
CHÂTEAUNEUF-LES-MARTIGUES;1;581.25;13220
BAILLARGUES;2;777.93;34670
LIGNIERES;2;356.25;61240
SIERCK-LES-BAINS;1;362.13;57480
SAINT-GERVAIS-LA-FORET;1;130;80440
LANDREVARZEC;1;150;29510
THURY-SOUS-CLERMONT;1;90;60250
TRÉMOLAT;1;452.13;24510
MARCK;2;632.13;62730
PISSOS;1;130;40410
LUCINGES;1;150;74380
SAINT-VINCENT-DE-TYROSSE;2;530;40230
SAINT-MANDÉ;1;372.13;94160
BARBERAZ;1;140;73000
POCE-SUR-CISSE;1;165;37530
GRASSE;4;1532.13;06130
SEINE-ET-MARNE;1;322.13;77940
CHATENOIS-LES-FORGES;1;150;90700
VEYRIER-DU-LAC;1;150;74290
SAINT-PAL-DE-MONS;1;130;43620
LE BREUIL;1;150;71670
SIX-FOURS-LES-PLAGES;5;1973.52;83140
SAINT-PIERRE-DES-CORPS;1;130;37700
LA GROISE;1;263.63;59360
AVIZE;1;130;51190
SAINT-AUBIN-EPINAY;1;130;76160
WOUSTVILLER;2;300;57915
PERONNE;1;150;80200
CAZILHAC;1;200;34190
PONTAULT-COMBAULT;3;376.25;77340
MONTIGNY-LES-METZ;5;710;57950
MÂCON;2;796.25;71000
RUE LÉON BLUM;1;382.13;00000
SAINT-SEBASTIEN-SUR-LOIRE;7;1461.23;44230
BRETIGNOLLES-SUR-MER;1;150;85470
VELIZY-VILLACOUBLAY;3;260;78140
TOURNON-SAINT-MARTIN;1;150;36220
GRIGNY;3;390;91350
VAUREAL;2;260;95490
LE MEUX;1;150;60880
HUNINGUE;4;580;68330
MESSERY;5;730;74140
COUZEIX;2;280;87270
MOLSHEIM;3;525;67120
PLOZEVET;1;150;29710
BENFELD;1;0;67230
DECIZE;3;450;58300
FONDETTES;2;772.13;37230
TALANGE;1;150;57525
TUPIN-ET-SEMONS;1;130;69420
SARDON;1;0;63260
CHAMBLY;5;912.13;60230
LONS-LE-SAUNIER;5;600;39000
ASCAIN;2;280;64310
DESERTINES;1;269.1;03630
LESNEVEN;1;150;29260
NOISIEL;2;130;77186
RHÔNE;1;1894.1;69400
NAVES-PARMELAN;1;150;74370
PONTIVY;3;969.08;56300
BELMONT;1;565;39380
AUPS;2;150;83630
BOURG-ACHARD;1;150;27310
VESANCY;2;534;01170
SOLAIZE;1;130;69360
MOUROUX;1;179.9;77120
POMMEUSE;1;150;77515
MESSON;1;0;10190
CHATEAUNEUF-DU-PAPE;2;280;84230
VIRY-CHATILLON;3;195;91170
CHAUDENEY-SUR-MOSELLE;2;1068.83;00001
LA CHEVROLIERE;1;150;44118
SAINT-GENIS-POUILLY;5;930;01630
MALESHERBES;2;376.25;45330
SAINT-PAIR-SUR-MER;4;997.13;50380
VIRY;3;545;74580
BOUZILLE;1;150;49530
ARNOUVILLE;2;150;95400
CHABEUIL;2;366.25;26120
SAINT-BRIAC-SUR-MER;2;475.13;35800
CARRIERES-SUR-SEINE;1;65;78420
SAINT-GERMAIN-SUR-BRESLE;1;402.13;80430
DOUAI;4;1351.25;59500
LAUNAGUET;2;260;31140
COURSAC;1;150;24430
LA FRETTE-SUR-SEINE;3;390;95530
MARAUSSAN;2;954.42;34370
HERBIGNAC;2;612.13;44410
COGNAC;5;786.25;16100
GUÉMENÉ-PENFAO;1;762.13;44290
LUNEVILLE;2;484.1;54300
TOURNUS;2;350;71700
SEGNY;1;180;01170
SAINT-PERAY;1;267;07130
SAINT-PIERRE-EN-FAUCIGNY;2;345;74800
LE TOUQUET-PARIS-PLAGE;3;430;62520
TARN-ET-GARONNE;1;522.13;82100
AQUITAINE;5;60081.18;64200
NANS-LES-PINS;2;395;83860
BARCELONNETTE;1;150;04400
 SAINTE-HÉLÈNE;1;612.13;56700
CAMBURAT;1;180;46100
LATOUR-BAS-ELNE;2;280;66200
GOURNAY-SUR-MARNE;1;150;93460
FRONTIGNAN;4;756.25;34110
LILLEBONNE;2;215;76170
SAINT-MARTIN-DE-HINX;1;522.13;40390
MELLAC;1;130;29300
SOURAIDE;1;150;64250
BRÉHAL;1;522.13;50290
CHANTILLY;2;300;60500
BISCARROSSE;3;430;40600
CARMAUX;4;580;81400
BOULT-SUR-SUIPPE;3;500;51110
SAINT-JACQUES-SUR-DARNÉTAL;1;434.1;76160
PARIGNÉ-L'ÉVÊQUE;1;150;72250
DAVÉZIEUX;1;462.13;07430
COURSAN;2;260;11110
BARJOLS;2;2057.45;83670
NORDHEIM;1;150;67520
TASSIN-LA-DEMI-LUNE;3;345;69160
GÉVEZÉ;1;502.13;35850
SEYNOD;5;826.25;74600
MEXIMIEUX;2;616.25;01800
VILLENEUVE-SUR-LOT;3;1274.42;47300
ARCHAMPS;3;790.6;74160
GUJAN-MESTRAS;6;1321.23;33470
FEIGERES;1;150;74160
VILLERUPT;4;580;54190
LENS;2;345;62300
RIBEAUVILLÉ;1;472.13;68150
GRAY;2;577.13;70100
GUIGNES;1;130;77390
SEYCHALLES;1;150;63190
LANESTER;2;150;56600
REIGNIER-ESERY;3;180;74930
LA CHAPELLE-RABLAIS;1;150;77370
SAINT-GERMAIN-DU-PUCH;1;150;33750
DIVES-SUR-MER;1;150;14160
SAINT-GERMAIN-D'ECTOT;1;150;14240
SAINT-HILAIRE-DE-RIEZ;5;1017.13;85270
BETTON BETTONET;1;596.25;73390
LE PELLERIN;2;260;44640
VEIGNE;1;180;37250
SANNERVILLE;1;130;14940
NORROY-LE-VENEUR;2;614.26;57140
LES CABANES DE FLEURY;1;422.13;11560
MONTOUSSIN;1;382.13;31430
ONDRES;2;280;40440
PLOMBIERES-LES-DIJON;1;130;21370
ROGNAC;3;300;13340
AHUILLE;1;130;53940
NORRENT-FONTES;1;502.13;62120
GUERQUESALLES;1;0;61120
MAIZIERES-LES-METZ;3;560;57280
BERRE-L'ETANG;2;300;13130
SAINT-PAULET-DE-CAISSON;1;130;30130
JOUGNE;1;482.13;25370
LIEUREY;1;350;27560
CARPENTRAS;6;1528.27;84200
GUEGON;1;150;56120
TRILPORT;5;615;77470
WALTENHEIM-SUR-ZORN;1;150;67670
HYERES;7;2084.88;83400
GUIPAVAS;1;130;29490
BEAUZELLE;1;130;31700
SAINT-PIERRE-QUIBERON;3;540;56510
LANGUIDIC;1;150;56440
MONTENDRE;2;1114.37;17130
PERRIERS-SUR-ANDELLE;1;65;27910
ARBANATS;1;150;33640
MOMMENHEIM;1;130;67670
SAINT-DIE-DES-VOSGES;1;65;88100
SAINT-QUENTIN;8;1114.54;02100
AUGY;1;180;89290
SERIGNAN;3;410;34410
BRIARE;1;130;45250
PICHANGES;1;160;21120
HOLNON;1;130;02760
PREMIAN;1;150;34390
LE BAN-SAINT-MARTIN;1;150;57050
CHATEAU-THIERRY;3;410;02400
BRÉTIGNY-SUR-ORGE;2;467.13;91220
SAINT-PIERRE-MONTLIMART;2;280;49110
VARENNES-CHANGY;1;150;45290
SALENCY;1;110;60400
MIOS;4;660;33380
AFFRINGUES;1;502.13;62380
THENAC;1;150;17460
BEAUMONT-DE-LOMAGNE;2;300;82500
BELLEVILLE;2;260;69220
CHASSIEU;6;780;69680
NÉOULES;1;150;83136
SAUSHEIM;1;130;68390
VILLEJUIF;3;985;94800
GATHEMO;1;895.26;50150
TINQUEUX;1;165;51430
VILLECRESNES;2;717.15;94440
CHANTONNAY;2;399.1;85110
MONTAGNOLE;1;130;73000
ARES;1;150;33740
ROUSSET;2;345;13790
MERVILLE-FRANCEVILLE-PLAGE;2;450;14810
CAHORS;4;580;46000
LAUSSONNE;1;130;43150
LA CHAPELLE-MONTHODON;1;150;02330
THOUARS;2;300;79100
CARQUEIRANNE;1;150;83320
LE LION-D'ANGERS;1;130;49220
LE BLANC-MESNIL;1;150;93150
BEAUMONT;4;560;63110
SAVIGNY-LE-TEMPLE;6;900;77176
SAINTE-FOY-DE-PEYROLIERES;1;195;31470
MERCEUIL;1;150;21190
TOUQUES;1;150;14800
SULNIAC;1;150;29120
LASSY;1;130;35580
CUGES-LES-PINS;1;130;13780
ESBARRES;3;450;21170
LANGON;1;215;33210
VAIRES-SUR-MARNE;3;520;77360
ITEUIL;2;635.13;86240
WIMEREUX;3;430;62930
PONT-DE-VAUX;1;130;01190
AIRE-SUR-LA-LYS;1;180;62120
PLAIMPIED-GIVAUDINS;1;280;18340
MERS-LES-BAINS;1;332.13;76470
CESSY;3;713.11;01170
FONTAINE-LES-DIJON;3;430;21121
SAVERES;1;130;31370
BOURGOGNE;1;596.25;58430
THOIRY;5;825;01710
VIOLAINES;1;280;62138
ROQUEBRUNE-CAP-MARTIN;3;280;06190
MARCQ-EN-BARÅ“UL;1;882.75;59700
ALLIBAUDIÈRES;1;352.13;10700
LA ROCHE-MAURICE;1;150;29800
FONTENAY-MAUVOISIN;1;576.25;78200
PIERRELAYE;3;410;95480
MARETZ;1;150;59238
AUBY;1;150;59950
TREBRIVAN;1;150;22340
MOUSTEY;1;587.13;40410
VIRY CHATILLON;1;402.13;91170
LAVERSINES;2;522.13;60510
ANOR;1;150;59186
SAINT-LAURENT-BLANGY;1;708.13;62223
ALBIGNY-SUR-SAONE;1;150;69250
EXCIDEUIL;2;411.25;24160
GRANDRÛ;1;472.13;60400
ROCBARON;2;300;83136
BUSSY-EN-OTHE;1;150;89400
NOIDANS-LES-VESOUL;1;150;70000
LA LONDE-LES-MAURES;2;430;83250
RUE JEAN JAURÈS;1;199.9;00000
VRON;2;310;80120
PEYPIN;3;450;13124
MENNECY;1;0;91540
SEILLONS-SOURCE-D'ARGENT;1;150;83470
ERGUÉ-GABÉRIC;1;385.35;29500
EPINAL;4;560;88000
VALREAS;2;330;84600
VILLEPREUX;2;280;78450
THANN;3;1049.73;68800
SAINT-ETIENNE-AU-MONT;2;300;62360
LE PLESSIS-BELLEVILLE;1;900;60330
MOUZAY;1;2181.25;55700
SARRALTROFF;1;150;57400
LA FARE-LES-OLIVIERS;1;65;13580
CHARVONNEX;1;0;74370
BARLIN;2;260;62620
SEDAN;2;430;08200
QUINT-FONSEGRIVES;1;0;31130
SARTHE;1;696.25;72130
GERMIGNY-L'EXEMPT;1;402.13;00000
HENNEBONT;3;506.25;56700
PORT-LA-NOUVELLE;1;362.13;11210
SAINT-TROPEZ;7;1155;83990
SAINT-JEAN-DE-NIOST;1;200;01800
GRETZ-ARMAINVILLIERS;1;150;77220
BONO;1;180;56400
BELLEAU;1;150;02400
LA BASTIDE-DES-JOURDANS;1;180;84240
NEAUPHLE-LE-CHATEAU;2;300;78640
CHAMPAGNE-AU-MONT-D'OR;1;180;69410
CHATILLON;2;220;92320
LE VAL-SAINT-PERE;1;150;50300
PUJAUT;1;150;30131
CUDOT;1;65;89116
ETREMBIERES;1;0;74100
SERRES-CASTET;3;430;64121
TIGY;1;180;45510
ORNEX;7;1424.1;01210
PEZENAS;1;150;34120
PORT LEUCATE;1;150;11370
LA CHAPELLE-BASSE-MER;2;1254.26;44450
SAINT-LÔ;1;502.13;50000
